"id","age","no_stories","no_stories_above_critical_floor_cf","total_height","floor_area","total_floor_area_above_c_f","c_f_column_area","c_f_concrete_wall_area_ns","c_f_concrete_wall_area_ew","c_f_masonry_wall_area_ns","c_f_masonry_wall_area_ew","critical_aac_masonry_wall_area_ns","critical_aac_masonry_wall_area_ew","c_f_concrete_wall_area_max","c_f_concrete_wall_area_min","c_f_masonry_wall_area_max","c_f_masonry_wall_area_min","cd","wd","structural_damage_5_class","structural_damage_3_class","structural_damage_encoding_3_class","critical_damage","critical_damage_encoding","masonry_wall_damage_5_class","masonry_wall_damage_encoding_5_class","captive_columns_presence","captive_column_encoding","column_index_percent","wall_index_ns_percent","wall_index_ew_percent","min_wi_percent","priority_index_percent","soft_story","soft_story_encoding","latitude","longitude","v_s30","t_1_n_10","t_1_0_0466h_0_9","m7_8_repi","m7_8_rrup","m6_7_repi","m6_7_rrup","m7_8_repi_2","m7_8_rrup_2","m6_3_repi","m6_3_rrup","m7_8_pga","m7_8_pgv","m7_8_psa0_3","m7_8_psa0_6","m7_8_psa1_0","m7_8_ai","m7_8_cav","m6_7_pga","m6_7_pgv","m6_7_psa0_3","m6_7_psa0_6","m6_7_psa1_0","m6_7_ai","m6_7_cav","m7_5_pga","m7_5_pgv","m7_7_psa0_3","m7_7_psa0_6","m7_7_psa1_0","m7_7_ai","m7_7_cav","m6_3_pga","m6_3_pgv","m6_3_psa0_3","m6_3_psa0_6","m6_3_psa1_0","m6_3_ai","m6_3_cav","m7_8_sa_t1","m6_8_sa_t1","m7_5_sa_t1","m6_4_sa_t1","pga_max","pgv_max","sa_t1_max","ai_max","cav_max","m7_8_pga_2","m7_8_pgv_2","m7_8_sa0_3","m7_8_sa1_0","m7_8_sa3_0","m6_7_pga_2","m6_7_pgv_2","m6_7_sa0_3","m6_7_sa1_0","m6_7_sa3_0","m7_8_pga_3","m7_8_pgv_3","m7_8_sa0_3_2","m7_8_sa1_0_2","m7_8_sa3_0_2","m6_3_pga_2","m6_3_pgv_2","m6_3_sa0_3","m6_3_sa1_0","m6_3_sa3_0"
"Bld119",2,6,6,18.5,197,1125,2.72,2.0625,0,0,0,0,0,2.0625,0,0,0,0.0138071065989848,0,"C","S",3,"Y",1,"S",3,"N",0,0.00120888888888889,0.00183333333333333,0,0,0.00120888888888889,"N",0,37.5821,36.9674,576.4987793,0.6,0.643932688711549,39.850681,14.165814,44.171059,36.889236,51.477005,52.271564,"NaN","NaN",0.283583551,42.58438642,0.527334408,0.392234983,0.203101742,1.947766492,21.3973859,0.14066004,12.4637638,0.21902795,0.176342443,0.103346408,0.228440424,4.780959635,0.079887023,16.83332976,0.148704445,0.098497032,0.059558579,0.188491639,6.529890131,0.013288235,1.826320181,0.028920504,0.027203136,0.021914129,0.00592356,1.180697455,0.371462153495351,0.168325162792919,0.0942203546636043,0.0266222352546895,0.283583551,42.58438642,0.371462153495351,1.947766492,21.3973859,0.33502448,40.220062,0.60628718,0.30323988,0.12072832,0.094438881,6.6388135,0.18282337,0.071119554,0.018680582,0.081793159,17.61762,0.15548365,0.10050898,0.052268881,"NaN","NaN","NaN","NaN","NaN"
"Bld120",3,7,5,21.2,202,1010,3.7125,0,0,0.74,0.9,0,0,0,0,0.9,0.74,0.0183787128712871,0,"C","S",3,"Y",1,"S",3,"N",0,0.00183787128712871,7.32673267326733e-05,8.91089108910891e-05,7.32673267326733e-05,0.00191113861386139,"N",0,37.5822,36.9668,576.4987793,0.7,0.727927608691506,39.86636,14.203824,44.173798,36.891808,51.487228,52.278934,"NaN","NaN",0.283220183,42.48628902,0.526855628,0.391575567,0.202532073,1.94405506,21.37576931,0.140819833,12.47757853,0.219359238,0.176638033,0.103558488,0.228728223,4.78284272,0.079858629,16.85457603,0.148583335,0.098510102,0.059586987,0.188496231,6.530928581,0.0132534,1.820677737,0.028900291,0.027047913,0.021810041,0.00589039,1.177810956,0.331115861684733,0.153265804409717,0.0860617494380638,0.0253727419010195,0.283220183,42.48628902,0.331115861684733,1.94405506,21.37576931,0.334636,40.147739,0.60578305,0.30256501,0.12067077,0.094355457,6.6272535,0.18250419,0.070946507,0.018642269,0.081845939,17.654406,0.15551695,0.10063747,0.052543301,"NaN","NaN","NaN","NaN","NaN"
"Bld121",3,6,4,19.5,586,2345,2.685,7.075,2.125,8.7,1.6,0,0,7.075,2.125,8.7,1.6,0.00458191126279863,0.00362627986348123,"C","S",3,"Y",1,"S",3,"N",0,0.000572494669509595,0.00338805970149254,0.000974413646055437,0.000974413646055437,0.00154690831556503,"N",0,37.5817,36.9719,578.9935913,0.6,0.675176109728276,39.77174,13.913248,44.189056,36.906105,51.364231,52.179718,"NaN","NaN",0.285361304,43.1170815,0.528664356,0.395052551,0.206046083,1.963374232,21.47731247,0.138964416,12.30031843,0.215540273,0.173211311,0.101147365,0.225029314,4.750346584,0.080011951,16.66374508,0.149228538,0.098096859,0.05914975,0.188052628,6.509549774,0.013552664,1.868408011,0.028980659,0.02840032,0.022672094,0.006193294,1.203100407,0.359530623555695,0.159667593220129,0.0907771286505422,0.0273237556341891,0.285361304,43.1170815,0.359530623555695,1.963374232,21.47731247,0.33705777,40.544624,0.60737479,0.30565709,0.12048048,0.094569743,6.6611776,0.18344364,0.071472354,0.018758047,0.081375122,17.317644,0.15477133,0.099171989,0.050151322,"NaN","NaN","NaN","NaN","NaN"
"Bld122",1,12,12,37,418,5016,7.62,2.9,0,7.56,5.54,0,0,2.9,0,7.56,5.54,0.0182296650717703,0,"M","M",2,"N",0,"C",4,"N",0,0.000759569377990431,0.000728867623604466,0.000110446570972887,0.000110446570972887,0.000870015948963317,"N",0,38.329167,38.230278,384.8685608,1.2,1.20162088579375,162.96658,32.6847,172.87544,163.36401,97.836983,34.742054,"NaN","NaN",0.166196257,41.62119554,0.311700865,0.278534198,0.183612382,0.52192201,13.26756735,0.011592898,1.757861522,0.025924237,0.028814199,0.018067205,0.003622752,1.098716958,0.266875057,65.54563674,0.427653124,0.549772422,0.3489415,1.305694759,18.94999797,0.002040567,0.518793144,0.004876575,0.004813779,0.003801516,0.000160623,0.312599387,0.165102336449229,0.0162458420620413,0.3137645528399,0.00341828348836044,0.266875057,65.54563674,0.3137645528399,1.305694759,18.94999797,0.17568591,31.234917,0.37218028,0.22639099,0.093953565,0.01514305,1.6659334,0.036867712,0.022301795,0.0059777964,0.21037206,28.088013,0.41073352,0.24228519,0.076521218,"NaN","NaN","NaN","NaN","NaN"
"Bld123",4,12,12,35.75,1369,16426,12.92,3.48,5.7,8.56,0,0,0,5.7,3.48,8.56,0,0.00943754565376187,0.00254200146092038,"S","S",3,"N",0,"C",4,"N",0,0.000393278948009254,0.000263971752100329,0.000347010836478753,0.000263971752100329,0.000657250700109582,"N",0,38.3255556,38.2455556,411.4945984,1.2,1.16502262144148,163.55396,32.081322,173.50064,163.98509,98.940735,35.507153,"NaN","NaN",0.16631799,40.35617419,0.310493077,0.27088347,0.176274563,0.515018057,13.03341619,0.011051985,1.638227445,0.02435429,0.026466421,0.016492449,0.003397624,1.055837527,0.257308145,62.30068616,0.409586024,0.514301463,0.32079641,1.198241199,18.04670828,0.001951035,0.4866859,0.004592516,0.00446095,0.003503196,0.00015067,0.299895685,0.161729917760145,0.0151316354160151,0.294327077736393,0.00321414270632835,0.257308145,62.30068616,0.294327077736393,1.198241199,18.04670828,0.1760941,30.32723,0.36812118,0.21807516,0.089629509,0.014809043,1.6080518,0.035509702,0.021275265,0.005744528,0.2008829,26.505201,0.38844004,0.22526881,0.071998939,"NaN","NaN","NaN","NaN","NaN"
"Bld124",1,12,12,39,439,5268,2.065,8.7,2.125,0,0,5.255,5.74,8.7,2.125,0,0,0.00470387243735763,0.00484054669703872,"N","L",1,"N",0,"M",2,"N",0,0.000195994684889901,0.00175123386484434,0.000512338648443432,0.000512338648443432,0.000708333333333333,"N",0,37.5894444,36.8616667,636.4782715,1.2,1.25992317094791,42.564331,19.918392,44.580967,37.273281,54.968987,51.603989,"NaN","NaN",0.214086586,29.08695236,0.42699378,0.254274744,0.123805979,1.249743842,16.97741818,0.164484495,13.51926365,0.260896416,0.213622773,0.122022755,0.23261471,4.594313039,0.073039462,21.39693465,0.12062487,0.094611742,0.077314123,0.183982917,6.571196249,0.009846077,1.467636158,0.02633975,0.016975222,0.01294402,0.003360868,0.94414275,0.107715957678005,0.1061644842963,0.0672662569953915,0.0112617946383934,0.214086586,29.08695236,0.107715957678005,1.249743842,16.97741818,0.18874766,26.92231,0.42457676,0.17870726,0.095905155,0.088283047,6.0583801,0.16198136,0.062668294,0.016838195,0.080160588,21.309792,0.12388597,0.10764112,0.096270852,"NaN","NaN","NaN","NaN","NaN"
"Bld125",1,8,8,24.5,336,2684,0.675,1.95,9.875,2.5,0,0,0.65,9.875,1.95,2.5,0,0.00200892857142857,0.00580357142857143,"N","L",1,"N",0,"C",4,"N",0,0.000125745156482861,0.000819672131147541,0.00370342771982116,0.000819672131147541,0.000945417287630403,"N",0,37.585,36.9758333,578.9935913,0.8,0.829154367366023,40.106995,14.031603,44.606312,37.297024,50.888039,51.71804,"NaN","NaN",0.282907685,42.94393797,0.52109733,0.391292305,0.204372129,1.927759339,21.3585877,0.136125195,12.03727053,0.210325608,0.169127762,0.0980934,0.218801617,4.706031313,0.081071143,16.92009901,0.150923862,0.098956063,0.05953346,0.190932136,6.559710185,0.01408333,1.956027766,0.029171965,0.030619885,0.023954286,0.006757067,1.256049025,0.284208368301936,0.128433176286602,0.0763714088740328,0.0268012571950985,0.282907685,42.94393797,0.284208368301936,1.927759339,21.3585877,0.3289561,38.870457,0.58141023,0.28673381,0.11407592,0.089796633,6.137495,0.16765729,0.064073563,0.017097026,0.080811761,16.799147,0.15008032,0.094799139,0.047698997,"NaN","NaN","NaN","NaN","NaN"
"Bld126",19,6,6,18,569,3413,6.395,1.25,1.25,0,1.995,0,0,1.25,1.25,1.995,0,0.0112390158172232,0.00219683655536028,"N","L",1,"N",0,"S",3,"N",0,0.000936859068268385,0.000366246703779666,0.000424699677702901,0.000366246703779666,0.00130310577204805,"N",0,36.7991667,36.5277778,393.8979492,0.6,0.628248081839105,63.958939,1.6893651,54.161716,46.249432,146.83768,127.78481,"83.939987000000002","72.297202999999996",0.631549091,170.2425439,1.30150107,1.353075959,1.04860393,5.977267126,32.77877727,0.176097387,25.53777215,0.395459905,0.362122615,0.189659755,0.342374093,6.254669059,0.04279776,14.25794695,0.09427806,0.147200711,0.080474757,0.066227478,4.559835997,0.057205445,4.376149242,0.144713262,0.104949034,0.052876551,0.054415201,3.117598815,1.33157408201772,0.349943252541285,0.142488510476539,0.101271664596627,0.631549091,170.2425439,1.33157408201772,5.977267126,32.77877727,0.68138278,155.3996,1.5118757,1.2799921,0.4468568,0.080153942,6.4667578,0.17442922,0.07645759,0.019537851,0.052075643,14.37887,0.1150448,0.09867008,0.031544972,"3.8708996000000002E-2","3.5973248","0.11728251000000001","5.5733610000000003E-2","5.0899489000000003E-3"
"Bld127",19,5,5,15,276,1381,4.96,0,0,3.74,3.111,0,0,0,0,3.74,3.111,0.0179710144927536,0,"S","S",3,"N",0,"S",3,"N",0,0.00179580014482259,0.000270818247646633,0.000225271542360608,0.000225271542360608,0.0020210716871832,"Y",1,36.7994444,36.5230556,393.8979492,0.5,0.533172878842091,64.214134,1.3993274,54.388962,46.462334,146.97578,127.7442,"83.740662","72.085335000000001",0.653074143,179.8455069,1.356468046,1.416162124,1.126527338,6.349281964,33.36620252,0.178747714,26.19649279,0.409989392,0.378763757,0.194832885,0.353137326,6.351012331,0.042856369,14.27442345,0.09441156,0.148537118,0.080798231,0.066486956,4.570426226,0.058880762,4.634511978,0.150815039,0.114007652,0.056504869,0.057857025,3.195125442,1.40286484605695,0.385719487977926,0.136480267259315,0.12220675770185,0.653074143,179.8455069,1.40286484605695,6.349281964,33.36620252,0.70104253,153.63438,1.5250388,1.2431545,0.43086374,0.078406945,6.2281041,0.16798243,0.072795518,0.018726032,0.051093992,13.744938,0.10966104,0.092024475,0.02982505,"3.8531101999999998E-2","3.5473595000000002","0.11593193","5.4140384999999999E-2","4.9091111999999999E-3"
"Bld128",1,6,6,17.4,137,821,2.2775,0,0.6,0.67,0.25,0,0,0.6,0,0.67,0.25,0.0166240875912409,0,"S","S",3,"N",0,"S",3,"N",0,0.00138702801461632,8.16077953714982e-05,0.000761266747868453,8.16077953714982e-05,0.00146863580998782,"N",0,36.7977778,36.5202778,494.2481689,0.6,0.609368836189596,64.517334,1.3798543,54.686527,46.741119,147.24367,127.92332,"83.452361999999994","71.796386999999996",0.642690248,163.7851232,1.322949677,1.290752196,0.987605222,5.54027042,29.92667284,0.161093044,22.28089242,0.357328012,0.318209634,0.158399187,0.301871848,5.665098507,0.038034206,11.9535757,0.079910345,0.121610826,0.064612171,0.05623856,4.054649063,0.053087842,3.962939271,0.130077542,0.095682435,0.046158982,0.050654048,2.87339172,1.28365186014806,0.314466539251677,0.120275798345694,0.0945224922032496,0.642690248,163.7851232,1.28365186014806,5.54027042,29.92667284,0.71002722,152.71339,1.5236696,1.2261872,0.42775494,0.075654268,5.8433094,0.15759695,0.066862427,0.017408401,0.050844625,13.466025,0.10754955,0.08864294,0.029039769,"3.7567176000000001E-2","3.3721633","0.11014462","4.9967180999999999E-2","4.5325718999999999E-3"
"Bld129",1,7,5,13.5,385,1924,5.225,2.625,1.3,6.345,0,0,0,2.625,1.3,6.345,0,0.0135714285714286,0.00337662337662338,"M","M",2,"N",0,"S",3,"N",0,0.00135784823284823,0.00169412681912682,0.000675675675675676,0.000675675675675676,0.00203352390852391,"N",0,36.4997222,36.3716667,380.3023682,0.7,0.484938101990816,98.752106,2.0926731,89.614647,80.840775,182.93102,161.32166,"48.759312000000001","38.350197000000001",0.693049068,100.9151599,1.517551815,1.300812089,0.720554246,8.007965463,37.07728693,0.114924306,17.24714285,0.187720803,0.202670365,0.14244838,0.237288329,6.179878938,0.025276864,13.02192151,0.053679598,0.051512494,0.040827148,0.023830222,3.019309421,0.124013184,7.899588895,0.262959786,0.151797785,0.105950529,0.235406461,5.980736528,1.38394036982517,0.196936615072913,0.052343664331411,0.194432821071863,0.693049068,100.9151599,1.38394036982517,8.007965463,37.07728693,0.69472414,99.184738,1.5033696,0.82346803,0.2548984,0.040024482,3.5222087,0.089897394,0.043495152,0.011414595,0.028335623,14.103362,0.056033447,0.061630577,0.028784463,"6.5073431000000001E-2","4.3596333999999999","0.16734188999999999","6.9121651000000006E-2","5.7518296000000002E-3"
"Bld130",1,6,6,19.2,213,1275,3.52,1.2,0,4.365,0.84,0,0,1.2,0,4.365,0.84,0.0165258215962441,0,"S","S",3,"N",0,"C",4,"N",0,0.00138039215686275,0.00128352941176471,6.58823529411765e-05,6.58823529411765e-05,0.00144627450980392,"N",0,36.500556,36.371667,380.3023682,0.6,0.665820285318203,98.676132,2.0725822,89.535225,80.763023,182.8457,161.22937,"48.830849000000001","38.417090999999999",0.69372899,101.4258497,1.518837606,1.304174101,0.723763598,8.030536047,37.12561995,0.115031619,17.25316685,0.18795191,0.203086341,0.142637355,0.237386584,6.177393853,0.025359976,13.01024016,0.053913162,0.051841392,0.04081126,0.024023965,3.030699739,0.123859523,7.883855359,0.262662476,0.15142074,0.105286887,0.234355644,5.96581319,1.20866713872715,0.19313941723571,0.0500263759116564,0.14382938158178,0.69372899,101.4258497,1.20866713872715,8.030536047,37.12561995,0.69430315,99.213425,1.5023596,0.82282025,0.25537419,0.039954804,3.5055344,0.08947584,0.043191139,0.01134838,0.028343009,14.050957,0.055878922,0.061218634,0.028678602,"6.4776107999999999E-2","4.3282293999999997","0.16615658999999999","6.8359411999999994E-2","5.6942803999999996E-3"
"Bld131",1,6,6,19,300,1803,4.9375,0,1.25,3.819,1.672,0,0,1.25,0,3.819,1.672,0.0164583333333333,0,"S","S",3,"N",0,"C",4,"N",0,0.00136924570160843,0.000211813643926789,0.000786023294509151,0.000211813643926789,0.00158105934553522,"Y",1,36.498056,36.371667,380.3023682,0.6,0.659574956582082,98.903862,2.1328616,89.773651,80.996414,183.10147,161.50607,"48.617355000000003","38.216873",0.691666852,100.2064427,1.514567161,1.295485772,0.71634136,7.968308341,37.00819069,0.114729795,17.23768841,0.187291149,0.201876151,0.142095644,0.237094281,6.184791776,0.025170778,13.02743762,0.053387716,0.051059935,0.040817571,0.023601687,3.006417572,0.12450179,7.939176424,0.263779261,0.152510713,0.106953841,0.237996248,6.01264859,1.20922951400086,0.19297259822755,0.0495344640235053,0.145725591321461,0.691666852,100.2064427,1.20922951400086,7.968308341,37.00819069,0.69556355,99.127899,1.505388,0.82476902,0.25395036,0.04015914,3.5555193,0.090734139,0.044110477,0.011547893,0.028320998,14.208172,0.056342639,0.062454339,0.028996281,"6.6148817999999998E-2","4.4598975000000003","0.17089301000000001","7.0965528E-2","5.9221289000000003E-3"
"Bld132",6,9,8,21.6,648,5180,10.79,0,2.325,4.3,0.42,0,0,2.325,0,4.3,0.42,0.0166512345679012,0,"L","L",1,"N",0,"C",4,"N",0,0.00104150579150579,8.3011583011583e-05,0.000456949806949807,8.3011583011583e-05,0.00112451737451737,"Y",1,38.175278,37.203056,551.2727051,0.9,0.740277062088544,106.95801,58.250561,112.98244,103.86864,18.390114,16.745275,"NaN","NaN",0.083383032,14.02055456,0.133762276,0.129094689,0.065600309,0.258483227,9.124067177,0.025887303,2.601087948,0.041005063,0.039484347,0.021262551,0.016852909,1.811642851,0.306389994,72.51650204,0.382783583,0.295938497,0.165217649,1.161170014,16.7296997,0.003556896,0.458348907,0.00768231,0.006935109,0.003809772,0.000505801,0.427785229,0.106827676286166,0.033094096977858,0.250095655722092,0.00583907626900844,0.306389994,72.51650204,0.250095655722092,1.161170014,16.7296997,0.097524777,12.617305,0.18630204,0.095732823,0.03497272,0.026494572,2.2832863,0.056316223,0.027395187,0.0074207969,0.31408629,38.751751,0.58011186,0.26804137,0.090761498,"NaN","NaN","NaN","NaN","NaN"
"Bld133",9,9.5,9.5,27.55,332,3153,5.98,1.85,1.92,0.5,1.11,0,0,1.92,1.85,1.11,0.5,0.0180120481927711,0.00557228915662651,"M","M",2,"N",0,"C",4,"N",0,0.000948303203298446,0.000602600697748176,0.000644148430066603,0.000602600697748176,0.00155090390104662,"N",0,38.198333,37.220556,286.509613,0.95,0.921500042444985,109.72955,59.00071,115.84435,106.71156,21.109882,19.668148,"NaN","NaN",0.104618059,21.43198858,0.186149907,0.207260076,0.115145172,0.388894473,12.49007846,0.035187939,4.199964002,0.064962952,0.070346639,0.039746667,0.025064434,2.492622364,0.322299134,87.63064362,0.427404285,0.383071295,0.236258046,1.460065562,20.46902146,0.0050227,0.773474274,0.01269493,0.012953918,0.007479076,0.00077049,0.597819432,0.133222712135461,0.0457519082579616,0.265070130537535,0.00855351316155103,0.322299134,87.63064362,0.265070130537535,1.460065562,20.46902146,0.11824591,19.329769,0.28208676,0.17315236,0.05857994,0.031184005,3.4728901,0.083788604,0.049925171,0.012269672,0.3033244,42.676903,0.61772871,0.32658958,0.10888882,"NaN","NaN","NaN","NaN","NaN"
"Bld134",19,7.5,6.5,25.9,644,4187,9.8,0,2,1.97,3.55,0,0,2,0,3.55,1.97,0.0152173913043478,0,"S","S",3,"Y",1,"S",3,"Y",1,0.00117028898973012,4.70503940769047e-05,0.000562455218533556,4.70503940769047e-05,0.00121733938380702,"N",0,37.179694,36.739722,455.4541016,0.75,0.8716772358073,24.573351,1.9848903,13.619474,11.13595,100.51853,88.266685,"129.91462999999999","117.72172",0.518720004,97.61249164,1.217461087,1.132845616,0.829747575,5.827972504,33.11943289,0.306411753,28.19289205,0.589425507,0.529215553,0.222367129,0.753942289,6.936542628,0.054724286,13.68220727,0.111121382,0.094688764,0.050386721,0.102945933,5.199140569,0.023778564,2.237618371,0.057629683,0.032609583,0.025222286,0.010982297,1.48218827,0.926983521106281,0.320806223889634,0.0645991225428597,0.0275921819273811,0.518720004,97.61249164,0.926983521106281,5.827972504,33.11943289,0.60851139,100.30281,1.403807,1.2243894,0.20323712,0.35583377,25.543526,0.73141527,0.26658121,0.060376532,0.063094355,14.81249,0.14351113,0.093337409,0.036723491,"2.7335331000000001E-2","3.1831439000000001","7.5794696999999994E-2","3.2859381E-2","5.1213311999999999E-3"
"Bld135",5,7.5,6.5,21,457,3474,8.1,1.1,0.6,3.57,2.65,0,0,1.1,0.6,3.57,2.65,0.0177242888402626,0.0013129102844639,"S","S",3,"Y",1,"S",3,"Y",1,0.00116580310880829,0.000419401266551526,0.000248992515831894,0.000248992515831894,0.00141479562464018,"N",0,37.1801389,36.7380278,455.4541016,0.75,0.721744165786063,24.707054,1.8889859,13.76494,11.223928,100.53328,88.183601,"129.88371000000001","117.68779000000001",0.52368345,98.12151373,1.231342191,1.146053564,0.844393196,5.928666512,33.24547327,0.307825147,28.26102346,0.596625593,0.537197175,0.223904048,0.76460048,6.946888741,0.054755191,13.69064449,0.11117905,0.094818298,0.050496632,0.103120283,5.202986359,0.023769749,2.233943324,0.057619422,0.032544924,0.025088162,0.010969522,1.481358253,1.05424008936781,0.441843149017195,0.0813285373664537,0.030275380827112,0.52368345,98.12151373,1.05424008936781,5.928666512,33.24547327,0.6118263,100.05814,1.4064308,1.217399,0.20064868,0.35260969,25.170521,0.72227299,0.26197469,0.059440985,0.062511228,14.547074,0.1407696,0.090964377,0.035920326,"2.7171053000000001E-2","3.1497524000000001","7.4947133999999999E-2","3.2392750999999997E-2","5.0435009999999997E-3"
"Bld136",6,7.5,5.5,21,486,3390,6.5,1.32,0.93,6.99,0,0,0,1.32,0.93,6.99,0,0.0133744855967078,0.00191358024691358,"S","S",3,"Y",1,"S",3,"N",0,0.000958702064896755,0.000595575221238938,0.000274336283185841,0.000274336283185841,0.0012330383480826,"N",0,37.179528,36.738028,455.4541016,0.75,0.721744165786063,24.724924,1.9165697,13.770538,11.227314,100.59588,88.249397,"129.82463000000001","117.62974",0.52243541,98.05169921,1.228232638,1.143505912,0.840834112,5.902457572,33.21021087,0.307020311,28.22700609,0.593903305,0.534180261,0.223382316,0.760021211,6.939122911,0.054725389,13.68804735,0.111120093,0.094813588,0.05051257,0.10299579,5.200318411,0.023789343,2.234889997,0.057663838,0.032583969,0.025074651,0.010979617,1.48205451,1.05138459750508,0.439585669644881,0.0813301118002916,0.0302984298611693,0.52243541,98.05169921,1.05138459750508,5.902457572,33.21021087,0.61202395,100.46866,1.4064381,1.2223442,0.20277745,0.35315412,25.315166,0.72528791,0.26410788,0.05988501,0.062638208,14.64229,0.1415173,0.091916904,0.036234401,"2.7284827000000001E-2","3.1686820999999998","7.5492277999999996E-2","3.2736546999999998E-2","5.092788E-3"
"Bld137",11,7.5,5.5,20.3,483,3370,7,1.35,0.77,5.73,0,0,0,1.35,0.77,5.73,0,0.0144927536231884,0.00159420289855072,"M","M",2,"N",0,"S",3,"N",0,0.00103857566765579,0.000570623145400594,0.000228486646884273,0.000228486646884273,0.00126706231454006,"N",0,37.179667,36.7381389,455.4541016,0.75,0.700055304656417,24.711246,1.915261,13.75947,11.220621,100.57768,88.236717,"129.84290999999999","117.64793",0.522572094,98.0623519,1.228477574,1.143622726,0.841069329,5.903139343,33.21183932,0.307121787,28.22956845,0.594129117,0.534453833,0.223409203,0.760586704,6.940589504,0.05473651,13.6892697,0.111141711,0.094813315,0.050504484,0.103018616,5.200800196,0.023782657,2.234732768,0.057648431,0.032575646,0.025085899,0.010977683,1.481917557,1.06794254522083,0.456649669959019,0.0837299810383133,0.0307021737052888,0.522572094,98.0623519,1.06794254522083,5.903139343,33.21183932,0.61175215,100.37164,1.4062637,1.2214403,0.20236096,0.35321546,25.299797,0.72505701,0.26382262,0.059824109,0.062641442,14.633469,0.14149106,0.091810204,0.036200576,"2.7264277999999999E-2","3.1656604000000002","7.5397781999999997E-2","3.2672501999999999E-2","5.0843236999999998E-3"
"Bld138",1,7,7,18.9,405,2834,3.8,0.88,0.75,0,1,0,0,0.88,0.75,1,0,0.00938271604938272,0.00185185185185185,"S","S",3,"N",0,"S",3,"N",0,0.000670430486944248,0.000310515172900494,0.000299929428369795,0.000299929428369795,0.000970359915314044,"N",0,37.1856389,36.7342778,468.7735291,0.7,0.656449830380246,24.909662,1.6138304,14.063521,11.40451,100.1054,87.513557,"130.25325000000001","118.04313",0.539705582,98.13374292,1.272545339,1.170875985,0.878803547,6.181006603,33.20224939,0.311808936,27.91673912,0.619961352,0.557086205,0.223219971,0.803606752,6.916758884,0.054268987,13.43172018,0.109530995,0.09273375,0.049230372,0.102234745,5.15219803,0.02320863,2.165277065,0.055931684,0.031197318,0.024126675,0.010637291,1.452073065,1.12965738604039,0.509969474302521,0.0865943542273306,0.0301994765049268,0.539705582,98.13374292,1.12965738604039,6.181006603,33.20224939,0.60850888,95.227188,1.3818341,1.1470348,0.18149261,0.33999431,23.23558,0.67573631,0.23590395,0.054107819,0.060299143,13.448905,0.13014327,0.080852114,0.032538194,"2.5951035000000001E-2","2.9333010000000002","6.9013066999999997E-2","2.8884716000000001E-2","4.5127635999999997E-3"
"Bld139",5,8,7,24,183,1394,1.8,1.85,3.16,0,3.39,0,0,3.16,1.85,3.39,0,0.00983606557377049,0.0101092896174863,"N","L",1,"N",0,"M",2,"N",0,0.000645624103299857,0.00132711621233859,0.00251004304160689,0.00132711621233859,0.00197274031563845,"N",0,37.3745,36.8401667,393.9980774,0.8,0.813909343716591,22.456299,3.6079509,21.117043,16.461632,77.105331,70.895172,"NaN","NaN",0.590006444,99.05861508,1.480422854,1.078923242,0.514473084,6.591661228,36.97040004,0.433564434,38.50636381,0.68675098,0.746831148,0.412670138,1.130812345,8.550907028,0.066912736,13.14241983,0.161637453,0.096870626,0.035463529,0.135161977,5.683108572,0.020298219,1.91315372,0.059027141,0.025549297,0.014123499,0.008576125,1.340242133,0.777070334853734,0.568130742138067,0.0640317464529724,0.0194390846209542,0.590006444,99.05861508,0.777070334853734,6.591661228,36.97040004,0.47834751,76.81649,1.3788781,0.58480054,0.23344402,0.2483058,18.32752,0.51860982,0.19901018,0.04688219,0.065860271,16.689095,0.18996316,0.071901336,0.037012663,"NaN","NaN","NaN","NaN","NaN"
"Bld140",3,5,5,17,373,1866,0,13.8,10.6,0,0,0,0,13.8,10.6,0,0,0,0.0284182305630027,"N","L",1,"N",0,"L",1,"N",0,0,0.00739549839228296,0.00568060021436227,0.00568060021436227,0.00568060021436227,"N",0,37.50925,36.9410278,384.4562073,0.5,0.596746589919616,32.169117,8.6700039,35.830818,29.075317,59.855637,60.651073,"NaN","NaN",0.418791758,77.12114773,0.852875391,0.741674598,0.426700987,4.67716634,33.93426184,0.230134833,22.89913074,0.399915395,0.34200884,0.220352565,0.471969002,6.966865901,0.083020552,17.81387122,0.171849516,0.124165467,0.072076703,0.209309044,7.367037009,0.017559989,2.283118224,0.04429993,0.034107472,0.026084439,0.00816299,1.441466312,0.742880537269643,0.342636819232524,0.124682586218967,0.0342180061520036,0.418791758,77.12114773,0.742880537269643,4.67716634,33.93426184,0.43971127,63.773674,0.92745948,0.58748591,0.18274176,0.13820645,10.801058,0.29784578,0.12428252,0.030773945,0.075448267,17.461269,0.17451315,0.11180788,0.052202888,"NaN","NaN","NaN","NaN","NaN"
